,Date,Open,High,Low,Close,Volume
465,06-01-2019,153.93,159.5,148.3,155.83,48883.44
466,05-01-2019,153.56,160.7,152.02,153.93,23920.27
467,04-01-2019,147.07,155.46,145.11,153.56,34482.59
468,03-01-2019,153.57,154.39,144.48,147.07,20948.64
469,02-01-2019,139.48,156.83,138.78,153.57,50997.02
470,01-01-2019,130.8,140.92,128.72,139.48,22869.36
471,31-12-2018,138.87,138.99,128.24,130.8,37309.08
472,30-12-2018,134.19,139.96,128.84,138.87,14825.31
473,29-12-2018,137.26,147.0,131.74,134.19,22240.81
474,28-12-2018,114.37,138.44,113.27,137.26,43772.83
475,27-12-2018,130.31,131.79,112.01,114.37,80560.46
476,26-12-2018,129.0,136.42,123.6,130.31,24918.78
477,25-12-2018,139.02,139.8,122.0,129.0,50135.35
478,24-12-2018,129.54,159.26,129.54,139.02,82894.86
479,23-12-2018,115.89,133.0,115.89,129.54,41855.53
480,22-12-2018,107.7,120.0,105.72,115.89,21214.75
481,21-12-2018,114.8,119.2,105.02,107.7,77499.65
482,20-12-2018,99.38,118.0,98.62,114.8,101949.68
483,19-12-2018,100.91,109.21,98.0,99.38,90900.65
484,18-12-2018,93.88,101.48,91.5,100.91,40242.73
485,17-12-2018,83.72,97.24,83.65,93.88,56944.15
486,16-12-2018,82.93,86.62,82.93,83.72,17178.21
487,15-12-2018,83.0,84.98,80.83,82.93,21053.07
488,14-12-2018,84.98,85.92,80.98,83.0,34325.58
489,13-12-2018,89.07,90.23,83.77,84.98,43795.34
490,12-12-2018,87.02,91.0,86.03,89.07,31563.15
491,11-12-2018,89.36,90.95,85.0,87.26,23032.8
492,10-12-2018,92.47,94.87,87.5,89.36,27893.94
493,09-12-2018,90.08,98.29,88.23,92.47,16884.55
494,08-12-2018,92.57,94.18,84.05,90.08,39711.93
495,07-12-2018,89.05,96.51,81.5,92.57,125974.84
496,06-12-2018,100.59,105.0,89.05,89.05,158728.47
497,05-12-2018,108.62,109.12,100.43,100.59,34672.06
498,04-12-2018,107.13,112.05,104.77,108.62,24950.12
499,03-12-2018,114.79,115.1,104.86,107.13,27036.1
500,02-12-2018,116.75,119.38,113.0,114.79,22121.02
501,01-12-2018,111.97,121.12,110.0,116.75,19557.57
502,30-11-2018,116.41,119.46,109.5,112.05,39462.4
503,29-11-2018,121.77,123.03,113.15,116.41,47437.74
504,28-11-2018,108.71,126.0,108.71,121.77,69767.11
505,27-11-2018,106.82,111.23,99.26,108.71,70984.6
506,26-11-2018,114.5,116.85,102.73,106.82,89084.78
507,25-11-2018,110.66,118.81,98.2,114.5,116346.4
508,24-11-2018,121.32,125.96,106.61,110.66,48101.46
509,23-11-2018,123.17,125.12,115.2,121.32,70236.74
510,22-11-2018,134.61,136.99,122.5,123.17,38084.55
511,21-11-2018,127.49,137.27,122.5,134.61,94977.47
512,20-11-2018,145.42,149.67,120.38,127.49,190636.95
513,19-11-2018,175.62,175.79,142.38,145.42,91475.88
514,18-11-2018,172.49,179.55,171.76,175.62,12417.16
515,17-11-2018,172.58,174.99,170.58,172.49,11180.47
516,16-11-2018,178.64,179.86,169.0,172.74,39847.33
517,15-11-2018,178.26,181.09,165.35,178.64,40643.15
518,14-11-2018,203.31,204.85,165.0,178.26,93164.97
519,13-11-2018,208.74,208.74,203.0,203.31,11259.82
520,12-11-2018,209.88,211.93,207.1,208.74,7960.87
521,11-11-2018,210.47,210.99,206.0,209.88,6833.15
522,10-11-2018,208.2,212.58,207.85,210.47,2462.72
523,09-11-2018,209.99,212.07,206.45,208.2,9001.27
524,08-11-2018,216.51,217.98,209.76,209.99,25733.18
525,07-11-2018,218.54,222.78,215.27,216.51,20298.29
526,06-11-2018,208.55,218.88,207.09,218.54,31071.27
527,05-11-2018,210.1,211.27,205.63,208.55,16885.08
528,04-11-2018,198.39,217.55,198.01,210.1,16616.73
529,03-11-2018,199.65,199.94,198.01,198.39,4257.41
530,02-11-2018,197.75,202.21,197.65,199.65,14096.93
531,01-11-2018,196.95,198.24,195.56,197.75,10366.27
532,31-10-2018,195.36,198.99,192.0,196.95,21466.61
533,30-10-2018,194.25,196.28,192.56,195.36,12082.55
534,29-10-2018,202.46,202.67,190.52,194.25,25379.04
535,28-10-2018,201.44,203.08,201.02,202.46,5388.28
536,27-10-2018,200.66,201.58,200.25,201.44,3912.18
537,26-10-2018,199.64,204.0,198.52,200.66,14026.93
538,25-10-2018,200.71,200.94,195.0,199.64,24931.58
539,24-10-2018,201.14,203.14,200.25,200.71,13769.6
540,23-10-2018,201.02,202.04,197.71,201.14,10931.46
541,22-10-2018,202.05,203.1,199.7,201.02,17044.2
542,21-10-2018,202.69,205.89,201.49,202.05,5136.2
543,20-10-2018,200.69,204.55,200.5,202.69,12581.98
544,19-10-2018,199.15,201.53,197.46,200.69,13195.16
545,18-10-2018,203.27,205.32,196.97,199.15,24104.17
546,17-10-2018,205.64,206.5,201.35,203.27,10623.73
547,16-10-2018,204.26,204.26,203.53,203.53,0.0
548,15-10-2018,191.55,221.57,190.0,204.26,81720.95
549,14-10-2018,197.0,201.1,189.19,191.55,9538.28
550,13-10-2018,194.12,198.5,193.66,197.0,5299.46
551,12-10-2018,188.39,197.84,186.76,194.12,39371.41
552,11-10-2018,224.0,224.0,185.29,188.39,66492.88
553,10-10-2018,226.51,230.0,221.6,224.0,24732.11
554,09-10-2018,227.75,229.36,224.96,226.51,18767.37
555,08-10-2018,224.92,230.54,222.65,227.75,19313.78
556,07-10-2018,224.44,225.91,220.35,224.92,3905.32
557,06-10-2018,226.13,227.22,221.56,224.44,3666.12
558,05-10-2018,221.0,230.11,218.86,226.13,14787.41
559,04-10-2018,219.2,225.0,218.26,221.0,17976.96
560,03-10-2018,224.81,225.84,214.41,219.2,28841.06
561,02-10-2018,230.24,230.8,221.86,224.81,21163.9
562,01-10-2018,232.21,234.87,224.01,230.24,18619.7
563,30-09-2018,231.57,238.42,225.95,232.21,7020.62
564,29-09-2018,221.48,235.71,213.01,231.57,9403.98
565,28-09-2018,228.71,233.27,213.74,221.48,28443.28
566,27-09-2018,213.96,234.11,210.0,228.71,50381.6
567,26-09-2018,219.11,222.49,207.35,213.96,26825.15
568,25-09-2018,228.0,228.0,203.2,219.11,38700.94
569,24-09-2018,244.15,246.36,225.04,228.0,22588.86
570,23-09-2018,240.17,248.99,236.82,244.15,27853.48
571,22-09-2018,248.02,255.22,232.73,240.17,14325.63
572,21-09-2018,224.8,253.46,221.12,248.02,75388.68
573,20-09-2018,209.71,230.78,206.65,224.8,28139.04
574,19-09-2018,208.35,214.5,197.24,209.71,33120.16
575,18-09-2018,196.5,214.38,193.27,208.35,50157.68
576,17-09-2018,220.37,224.88,192.21,196.5,54702.68
577,16-09-2018,222.07,223.58,207.99,220.37,8736.26
578,15-09-2018,215.41,226.86,211.0,222.07,14289.41
579,14-09-2018,211.54,224.79,202.65,215.41,48592.29
580,13-09-2018,182.6,214.94,182.6,211.54,53414.83
581,12-09-2018,184.9,184.9,167.49,182.6,78002.93
582,11-09-2018,196.9,198.95,176.01,184.9,49548.48
583,10-09-2018,196.29,202.52,186.65,196.9,38348.96
584,09-09-2018,196.87,208.11,175.7,196.29,74845.25
585,08-09-2018,215.3,219.51,186.0,196.87,51058.59
586,07-09-2018,229.25,234.04,210.07,215.3,50477.22
587,06-09-2018,227.86,235.0,210.0,229.25,83379.91
588,05-09-2018,284.78,287.64,226.43,227.86,53240.67
589,04-09-2018,288.73,291.97,280.56,284.78,31791.19
590,03-09-2018,294.24,296.45,285.24,288.73,11418.55
591,02-09-2018,295.19,299.61,289.0,294.24,8569.62
592,01-09-2018,281.61,302.0,280.34,295.19,16593.04
593,31-08-2018,284.14,284.8,276.65,281.61,12389.62
594,30-08-2018,288.52,290.98,272.51,284.14,20165.39
595,29-08-2018,295.24,297.0,284.3,288.52,15506.05
596,28-08-2018,287.82,297.53,282.88,295.24,21287.73
597,27-08-2018,274.39,288.38,271.63,287.82,21011.57
598,26-08-2018,277.74,277.74,269.61,274.39,8384.27
599,25-08-2018,282.08,282.78,276.79,277.74,8080.58
600,24-08-2018,275.62,283.0,270.02,282.08,21744.55
601,23-08-2018,270.32,280.75,268.17,275.62,24799.66
602,22-08-2018,280.86,298.67,259.49,270.32,72522.34
603,21-08-2018,270.76,285.68,269.35,280.86,20469.11
604,20-08-2018,299.88,303.82,269.19,270.76,27619.18
605,19-08-2018,294.7,306.85,289.13,299.88,26372.15
606,18-08-2018,317.18,321.08,283.0,294.7,20473.65
607,17-08-2018,287.22,317.49,285.62,317.18,65350.85
608,16-08-2018,281.28,299.03,278.0,287.22,29041.78
609,15-08-2018,278.49,304.75,277.01,281.28,46300.13
610,14-08-2018,284.17,284.25,250.33,278.49,93169.13
611,13-08-2018,318.34,322.29,281.18,284.17,56863.44
612,12-08-2018,308.09,308.09,308.09,308.09,0.0
613,11-08-2018,328.15,328.15,304.49,308.09,24219.2
614,10-08-2018,363.25,365.76,325.0,328.15,26979.48
615,09-08-2018,355.4,370.29,351.3,363.25,17904.22
616,08-08-2018,377.7,380.73,347.66,355.4,33433.65
617,07-08-2018,404.78,410.2,369.0,377.7,18717.11
618,06-08-2018,408.82,414.0,401.0,404.78,9726.21
619,05-08-2018,406.18,413.16,400.0,408.82,5477.61
620,04-08-2018,417.43,420.0,400.94,406.18,4851.35
621,03-08-2018,410.9,419.25,398.08,417.43,14130.75
622,02-08-2018,419.1,423.92,407.0,410.9,28811.92
623,01-08-2018,431.63,434.39,407.49,419.1,18557.89
624,31-07-2018,456.1,462.04,421.33,431.63,20067.34
625,30-07-2018,466.04,469.02,445.0,456.1,15375.08
626,29-07-2018,467.88,470.91,462.0,466.04,2149.9
627,28-07-2018,468.8,471.42,460.23,467.88,2999.92
628,27-07-2018,462.0,473.49,455.29,468.8,13463.38
629,26-07-2018,470.8,483.99,458.97,462.0,10598.61
630,25-07-2018,480.34,485.0,463.04,470.8,8567.79
631,24-07-2018,449.0,484.56,447.91,480.34,18722.12
632,23-07-2018,457.21,469.0,446.34,449.0,12500.04
633,22-07-2018,461.39,471.22,453.94,457.21,3464.49
634,21-07-2018,450.24,467.97,442.5,461.39,4364.32
635,20-07-2018,468.83,469.22,441.0,450.24,25191.64
636,19-07-2018,478.81,483.36,462.06,468.83,19429.74
637,18-07-2018,499.11,515.88,470.1,478.81,25198.37
638,17-07-2018,478.71,511.11,465.53,499.11,33954.57
639,16-07-2018,448.77,480.0,444.0,478.71,14288.66
640,15-07-2018,433.59,454.27,431.32,448.77,5393.66
641,14-07-2018,431.0,440.57,428.7,433.59,2637.64
642,13-07-2018,430.98,441.95,425.16,431.0,10318.9
643,12-07-2018,445.58,445.72,418.47,430.98,11187.93
644,11-07-2018,433.12,447.3,425.08,445.58,13090.01
645,10-07-2018,471.04,473.57,427.11,433.12,32401.13
646,09-07-2018,485.87,487.88,468.84,471.04,13527.26
647,08-07-2018,486.0,495.0,481.01,485.87,11453.83
648,07-07-2018,468.3,486.3,461.31,486.0,6993.76
649,06-07-2018,467.94,475.0,450.04,467.48,10534.54
650,05-07-2018,467.15,478.07,457.75,467.94,20345.42
651,04-07-2018,461.96,481.6,451.22,467.15,18529.57
652,03-07-2018,476.74,485.67,457.6,461.96,29623.12
653,02-07-2018,452.09,481.9,444.05,476.74,18843.86
654,01-07-2018,453.67,455.92,444.65,452.09,7599.54
655,30-06-2018,434.86,461.0,434.86,453.67,12069.9
656,29-06-2018,420.4,442.73,403.19,434.86,45574.07
657,28-06-2018,441.64,444.0,416.87,420.4,16710.44
658,27-06-2018,429.41,445.45,418.85,441.64,28083.65
659,26-06-2018,457.94,461.0,429.41,429.41,27954.51
660,25-06-2018,455.35,472.75,444.8,457.94,27319.73
661,24-06-2018,474.78,476.15,420.32,455.35,68470.38
662,23-06-2018,463.32,480.33,457.4,474.78,10043.18
663,22-06-2018,525.33,525.52,450.0,463.32,56383.04
664,21-06-2018,536.4,545.0,521.8,525.33,12296.34
665,20-06-2018,539.82,541.3,517.1,536.4,17161.81
666,19-06-2018,517.47,547.0,514.2,539.82,18910.4
667,18-06-2018,496.58,524.44,487.32,517.47,15201.88
668,17-06-2018,497.72,507.88,493.76,496.58,6931.37
669,16-06-2018,487.52,502.52,484.17,497.72,10599.44
670,15-06-2018,519.82,520.98,482.84,487.52,59253.94
671,14-06-2018,477.4,526.1,460.0,519.82,53021.94
672,13-06-2018,494.57,502.37,450.84,477.4,64492.44
673,12-06-2018,531.59,538.21,485.0,494.57,46178.16
674,11-06-2018,525.0,536.01,507.69,531.59,33430.06
675,10-06-2018,592.69,592.69,503.72,525.0,28900.21
676,09-06-2018,602.61,608.92,590.0,592.69,7962.7
677,08-06-2018,604.83,607.0,591.28,602.61,19313.03
678,07-06-2018,605.79,615.42,598.18,604.83,21349.52
679,06-06-2018,607.31,611.81,592.84,605.79,15494.85
680,05-06-2018,590.66,612.0,575.0,607.31,28188.74
681,04-06-2018,618.49,624.84,579.12,590.66,17216.66
682,03-06-2018,590.62,628.0,590.0,618.49,7111.58
683,02-06-2018,578.75,599.95,574.0,590.62,13449.28
684,01-06-2018,577.3,588.61,564.01,578.75,18253.67
685,31-05-2018,557.11,584.99,552.99,577.3,24802.46
686,30-05-2018,566.72,585.0,542.0,557.11,39761.01
687,29-05-2018,511.37,572.73,511.0,566.72,30245.98
688,28-05-2018,569.23,574.0,506.82,511.37,28579.83
689,27-05-2018,584.8,591.19,556.82,569.23,12215.74
690,26-05-2018,584.6,606.1,568.58,584.8,14856.61
691,25-05-2018,602.08,615.99,569.0,584.6,33677.89
692,24-05-2018,573.94,609.77,545.0,602.08,49901.47
693,23-05-2018,642.0,648.69,553.16,573.94,56677.77
694,22-05-2018,696.21,699.0,636.3,642.0,33077.83
695,21-05-2018,713.5,717.81,686.76,696.21,13934.72
696,20-05-2018,696.64,722.92,687.0,713.5,11474.08
697,19-05-2018,691.14,715.96,670.0,696.64,19925.33
698,18-05-2018,668.8,692.0,657.02,691.14,33015.5
699,17-05-2018,706.95,718.76,661.01,668.8,27612.22
700,16-05-2018,706.11,710.53,677.08,706.95,24115.77
701,15-05-2018,728.15,738.0,694.16,706.11,37570.44
702,14-05-2018,729.3,741.72,685.0,728.15,49983.58
703,13-05-2018,683.5,739.76,670.01,729.3,15194.32
704,12-05-2018,684.66,691.41,640.0,683.5,20111.67
705,11-05-2018,722.95,736.23,665.68,677.32,48905.08
706,10-05-2018,750.82,767.0,719.0,722.95,33511.17
707,09-05-2018,747.29,760.64,700.0,750.82,43688.79
708,08-05-2018,751.28,775.0,720.0,747.29,30515.04
709,07-05-2018,785.76,790.76,691.92,751.28,61983.59
710,06-05-2018,815.15,833.0,749.18,785.76,25691.55
711,05-05-2018,781.28,824.0,777.22,815.15,21938.98
712,04-05-2018,774.98,802.86,758.63,781.28,32503.11
713,03-05-2018,685.07,784.99,684.82,774.98,51108.67
714,02-05-2018,669.5,689.29,661.8,685.07,26928.62
715,01-05-2018,669.58,674.89,628.24,669.5,34913.0
716,30-04-2018,689.69,693.82,661.18,669.58,24575.94
717,29-04-2018,682.85,699.0,666.0,689.69,13424.74
718,28-04-2018,643.09,692.98,640.0,682.85,16488.74
719,27-04-2018,661.08,685.56,640.04,643.09,29371.5
720,26-04-2018,617.5,665.0,599.38,661.08,38857.67
721,25-04-2018,703.72,703.78,595.55,617.5,80327.39
722,24-04-2018,643.0,710.0,642.99,703.72,54576.83
723,23-04-2018,621.26,647.85,618.41,643.0,31204.61
724,22-04-2018,605.76,642.9,591.47,621.26,24269.56
725,21-04-2018,617.01,624.08,575.0,605.76,18954.35
726,20-04-2018,566.26,624.99,557.24,618.13,48169.69
727,19-04-2018,525.26,568.79,521.07,566.26,30570.46
728,18-04-2018,502.68,526.21,500.95,525.26,25461.41
729,17-04-2018,511.49,520.91,499.72,502.68,28233.22
730,16-04-2018,534.0,538.0,498.98,511.49,25705.75
731,15-04-2018,502.21,534.0,502.21,534.0,21791.38
732,14-04-2018,495.2,514.0,486.97,502.21,15541.98
733,13-04-2018,494.14,529.0,481.27,495.2,60605.24
734,12-04-2018,429.98,498.25,400.0,494.14,99897.39
735,11-04-2018,415.01,433.33,410.43,429.98,24763.33
736,10-04-2018,398.88,418.68,391.14,415.01,19840.83
737,09-04-2018,400.94,430.61,388.0,398.88,46634.18
738,08-04-2018,384.92,404.0,384.5,400.94,11853.22
739,07-04-2018,370.2,395.0,370.19,384.92,11512.38
740,06-04-2018,380.99,386.0,363.91,369.08,29959.24
741,05-04-2018,378.05,386.99,365.28,380.99,35896.68
742,04-04-2018,415.49,417.21,370.0,378.05,38209.23
743,03-04-2018,384.94,418.69,377.71,415.49,40997.88
744,02-04-2018,378.55,393.69,373.0,384.94,31255.42
745,01-04-2018,393.84,399.76,358.88,378.55,43415.4
746,31-03-2018,393.81,420.01,389.22,393.84,30482.24
747,30-03-2018,382.42,411.0,363.0,393.81,78815.9
748,29-03-2018,445.52,448.97,380.0,382.42,104554.77
749,28-03-2018,449.77,465.09,440.0,445.52,42334.11
750,27-03-2018,486.22,492.31,447.0,449.77,52965.58
751,26-03-2018,522.57,525.8,466.0,486.22,43337.8
752,25-03-2018,519.98,535.0,512.59,522.57,14923.99
753,24-03-2018,543.0,545.0,519.18,519.98,10951.06
754,23-03-2018,539.49,543.0,507.08,543.0,32383.61
755,22-03-2018,560.21,577.95,516.86,539.49,32072.36
756,21-03-2018,558.09,593.0,545.0,560.21,37535.58
757,20-03-2018,555.1,568.09,516.48,558.09,66496.89
758,19-03-2018,538.2,558.91,512.5,555.1,92172.2
759,18-03-2018,570.0,570.0,570.0,570.0,0.0
760,17-03-2018,601.38,604.55,570.0,570.0,4472.14
761,16-03-2018,611.24,625.16,584.55,601.38,37047.02
762,15-03-2018,613.42,623.7,570.29,611.24,55802.74
763,14-03-2018,690.34,704.85,583.01,613.42,53931.29
764,13-03-2018,697.28,714.0,679.89,690.34,24321.07
765,12-03-2018,720.2,739.0,676.22,697.28,22759.7
766,11-03-2018,682.57,734.93,670.73,720.2,12974.05
767,10-03-2018,727.0,749.49,676.56,682.57,19049.54
768,09-03-2018,696.99,730.38,640.0,727.0,56567.05
769,08-03-2018,749.89,771.43,686.7,696.99,45464.1
770,07-03-2018,813.12,824.97,724.0,749.89,48766.14
771,06-03-2018,848.03,849.65,802.0,813.12,23031.64
772,05-03-2018,862.9,870.15,848.0,848.03,10963.3
773,04-03-2018,854.6,867.0,835.32,862.9,9938.95
774,03-03-2018,855.3,866.08,850.0,854.6,6303.67
775,02-03-2018,868.75,876.0,847.5,855.3,20864.96
776,01-03-2018,849.81,879.0,843.99,868.75,19838.26
777,28-02-2018,870.5,888.0,847.59,849.81,17074.33
778,27-02-2018,866.45,894.9,860.0,870.5,23933.63
779,26-02-2018,840.87,878.25,836.32,866.45,20725.42
780,25-02-2018,833.09,849.94,818.0,840.87,14394.36
781,24-02-2018,856.58,876.43,810.18,833.09,21959.6
782,23-02-2018,803.9,881.55,787.71,856.58,30686.51
783,22-02-2018,840.01,870.0,788.0,803.9,42139.77
784,21-02-2018,885.22,906.03,815.89,840.01,39257.84
785,20-02-2018,939.6,959.0,876.0,885.22,30426.92
786,19-02-2018,915.81,955.0,909.0,939.6,11128.68
787,18-02-2018,976.98,983.0,909.98,915.81,24315.61
788,17-02-2018,937.7,978.53,935.0,976.98,20721.18
789,16-02-2018,927.97,946.71,910.0,937.7,22379.64
790,15-02-2018,920.81,949.67,905.49,927.97,34269.48
791,14-02-2018,840.58,925.0,840.01,920.81,39389.31
792,13-02-2018,866.27,869.08,825.0,840.58,23427.43
793,12-02-2018,812.56,874.97,810.09,866.27,40211.13
794,11-02-2018,852.0,858.63,780.1,812.56,29061.85
795,10-02-2018,879.49,910.0,817.2,852.0,50593.33
796,09-02-2018,812.64,882.0,780.01,879.49,54621.69
797,08-02-2018,750.91,845.0,750.0,812.64,52921.42
798,07-02-2018,785.01,862.0,720.01,750.91,96641.84
799,06-02-2018,692.32,813.99,564.0,785.01,223470.92
800,05-02-2018,823.53,855.0,606.0,692.32,219924.79
801,04-02-2018,970.0,970.0,779.0,823.53,67540.68
802,03-02-2018,914.12,994.9,844.85,970.0,52928.34
803,02-02-2018,1021.9,1021.9,735.0,914.12,195221.4
804,01-02-2018,1101.69,1148.66,934.38,1021.9,105785.0
805,31-01-2018,1052.95,1116.0,1013.0,1101.69,75773.48
806,30-01-2018,1165.0,1169.1,1020.0,1052.95,94698.91
807,29-01-2018,1223.6,1228.88,1138.66,1165.0,44723.5
808,28-01-2018,1106.0,1228.0,1091.11,1223.6,48844.53
809,27-01-2018,1048.0,1122.29,1032.01,1106.0,41650.94
810,26-01-2018,1044.0,1075.65,985.0,1048.0,55153.99
811,25-01-2018,1060.0,1103.0,1009.95,1044.0,59903.99
812,24-01-2018,986.19,1064.49,956.0,1060.0,60791.71
813,23-01-2018,998.0,1022.0,906.11,986.19,83861.53
814,22-01-2018,1049.92,1080.0,915.0,998.0,81226.74
815,21-01-2018,1149.68,1150.0,1010.0,1049.92,39134.9
816,20-01-2018,1039.82,1164.0,1039.82,1149.68,59630.88
817,19-01-2018,1024.11,1105.0,997.5,1039.82,79505.54
818,18-01-2018,1026.6,1104.0,953.8,1024.11,141198.15
819,17-01-2018,1069.51,1127.1,758.59,1026.6,238715.97
820,16-01-2018,1274.09,1284.02,865.0,1069.51,167187.17
821,15-01-2018,1360.53,1378.5,1261.98,1274.09,39594.63
822,14-01-2018,1381.85,1387.0,1270.0,1360.53,43362.66
823,13-01-2018,1259.74,1420.01,1205.0,1381.85,64476.78
824,12-01-2018,1139.0,1280.0,1000.0,1259.74,78324.2
825,11-01-2018,1251.81,1335.0,1100.0,1139.0,112094.24
826,10-01-2018,1292.25,1387.0,1205.0,1251.81,108128.15
827,09-01-2018,1135.25,1303.06,1128.0,1292.25,94368.75
828,08-01-2018,1115.11,1231.12,960.42,1135.25,138201.78
829,07-01-2018,1004.9,1115.12,1000.0,1115.11,67335.3
830,06-01-2018,968.33,1007.0,963.5,1004.9,45005.17
831,05-01-2018,947.88,1020.0,931.4,968.33,87910.32
832,04-01-2018,940.0,999.0,905.0,947.88,108386.15
833,03-01-2018,859.98,950.0,847.65,940.0,115126.42
834,02-01-2018,750.77,877.0,750.77,859.98,99445.53
835,01-01-2018,736.11,760.0,719.0,750.77,35343.63
836,31-12-2017,697.0,744.0,692.11,736.11,26891.55
837,30-12-2017,746.32,749.91,692.0,697.0,41800.8
838,29-12-2017,720.23,752.0,708.0,746.32,53036.98
839,28-12-2017,739.67,743.36,676.0,720.23,75191.53
840,27-12-2017,754.79,765.8,706.14,739.67,54363.85
841,26-12-2017,729.01,764.67,728.05,754.79,47195.94
842,25-12-2017,690.92,755.7,682.77,729.01,52438.7
843,24-12-2017,722.01,728.73,601.32,690.92,92061.2
844,23-12-2017,672.46,764.95,660.0,722.01,65218.0
845,22-12-2017,797.76,802.69,480.0,672.46,293412.72
846,21-12-2017,805.0,841.45,765.12,797.76,98873.87
847,20-12-2017,820.83,832.32,720.0,805.0,127748.84
848,19-12-2017,787.1,872.0,770.0,820.83,125465.47
849,18-12-2017,721.52,798.69,685.02,787.1,80206.4
850,17-12-2017,696.26,739.57,692.78,721.52,36680.94
851,16-12-2017,688.95,711.48,680.0,696.26,41623.06
852,15-12-2017,698.18,699.0,615.0,688.95,110930.45
853,14-12-2017,703.2,755.0,661.5,698.18,110813.78
854,13-12-2017,671.51,758.0,600.0,703.2,179202.2
855,12-12-2017,515.99,685.09,495.0,671.51,170207.04
856,11-12-2017,440.16,519.23,439.0,515.99,73689.51
857,10-12-2017,473.35,473.49,429.0,440.16,82507.18
858,09-12-2017,453.68,502.0,450.1,473.35,59655.65
859,08-12-2017,423.48,463.0,413.99,453.68,107044.24
860,07-12-2017,421.27,436.81,400.01,423.48,95522.06
861,06-12-2017,459.81,463.0,415.0,421.27,93347.59
862,05-12-2017,467.5,469.5,450.0,459.81,41944.41
863,04-12-2017,464.0,471.88,446.09,467.5,31152.74
864,03-12-2017,457.03,481.0,445.01,464.0,36994.08
865,02-12-2017,463.5,471.0,449.29,457.03,41997.48
866,01-12-2017,433.84,467.96,413.95,463.5,52796.18
867,30-11-2017,435.26,470.13,395.0,433.84,145126.01
868,29-11-2017,468.24,515.61,418.0,435.26,99839.22
869,28-11-2017,477.26,479.0,457.9,468.24,52075.92
870,27-11-2017,469.8,489.0,460.1,477.26,52892.52
871,26-11-2017,465.51,471.84,450.0,469.8,38623.82
872,25-11-2017,470.52,484.6,456.0,465.51,53455.5
873,24-11-2017,406.68,479.99,400.08,470.52,92073.22
874,23-11-2017,381.0,428.07,375.16,406.68,82751.93
875,22-11-2017,361.0,381.31,360.87,381.0,34225.28
876,21-11-2017,368.24,375.0,350.0,361.0,75104.12
877,20-11-2017,355.0,373.1,354.62,368.24,38172.44
878,19-11-2017,347.37,373.21,344.89,355.0,31358.31
879,18-11-2017,331.4,349.0,326.32,347.37,25481.32
880,17-11-2017,330.01,334.55,326.0,331.4,20098.81
881,16-11-2017,331.68,335.0,322.31,330.01,33830.83
882,15-11-2017,335.39,340.0,325.0,331.68,58810.31
883,14-11-2017,314.5,337.16,312.71,335.39,61700.92
884,13-11-2017,306.47,318.63,305.36,314.5,35099.68
885,12-11-2017,314.0,319.0,299.5,306.47,64763.35
886,11-11-2017,298.01,321.2,297.51,314.0,36235.16
887,10-11-2017,320.5,326.0,290.0,298.01,54138.08
888,09-11-2017,307.21,331.23,305.57,320.5,51669.57
889,08-11-2017,292.25,319.98,289.27,307.21,83017.93
890,07-11-2017,297.54,303.5,288.0,292.25,44708.02
891,06-11-2017,296.04,305.02,290.49,297.54,31571.15
892,05-11-2017,302.0,302.0,295.0,296.04,7882.89
893,04-11-2017,305.75,305.87,295.0,302.0,9250.88
894,03-11-2017,285.31,308.0,282.72,305.75,30525.24
895,02-11-2017,290.4,293.0,277.24,285.31,66309.96
896,01-11-2017,303.49,304.79,289.0,290.4,34467.98
897,31-10-2017,306.5,309.76,303.49,303.49,15328.63
898,30-10-2017,303.22,309.42,303.05,306.5,11484.23
899,29-10-2017,294.21,310.0,294.0,303.22,19998.76
900,28-10-2017,296.66,297.84,292.0,294.21,9250.73
901,27-10-2017,296.06,299.17,292.91,296.66,8122.91
902,26-10-2017,296.45,301.86,293.0,296.06,13595.96
903,25-10-2017,296.35,304.0,289.0,296.45,23785.01
904,24-10-2017,286.25,313.0,280.0,296.35,51035.77
905,23-10-2017,294.32,294.54,275.51,286.25,47239.96
906,22-10-2017,300.01,306.0,291.56,294.32,17691.69
907,21-10-2017,303.77,303.77,291.22,300.01,26061.83
908,20-10-2017,308.0,311.76,302.0,303.77,29352.43
909,19-10-2017,313.94,317.03,304.19,308.0,25441.33
910,18-10-2017,316.21,316.21,287.99,313.94,66217.62
911,17-10-2017,333.77,334.18,308.78,316.21,63277.02
912,16-10-2017,336.49,350.0,330.0,333.77,36281.3
913,15-10-2017,337.33,340.73,319.51,336.49,29926.06
914,14-10-2017,336.64,346.51,333.36,337.33,21915.31
915,13-10-2017,302.76,346.98,299.0,336.64,82601.81
916,12-10-2017,302.5,307.27,301.01,302.76,40036.94
917,11-10-2017,298.46,303.77,297.5,302.5,23785.16
918,10-10-2017,295.98,304.97,291.21,298.46,18506.11
919,09-10-2017,308.81,309.21,285.39,295.98,52208.1
920,08-10-2017,311.82,314.56,308.53,308.81,18581.62
921,07-10-2017,305.57,313.0,304.51,311.82,12178.96
922,06-10-2017,294.28,305.57,293.81,305.57,20575.09
923,05-10-2017,291.48,297.01,286.46,294.28,16539.28
924,04-10-2017,291.78,296.03,289.0,291.48,33792.44
925,03-10-2017,296.22,300.95,286.37,291.78,35081.83
926,02-10-2017,302.9,302.9,292.29,296.22,29156.8
